Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,group
0.417251938607007,51,45,11,2,50,1,1,9,7,7,27,65.41666666666666,25,2
0.4014297642614837,51,45,11,2,50,1,1,10,7,7,27,69.26666666666667,25,2
0.3619567175317157,51,45,11,2,50,1,1,11,7,7,27,71.03611111111111,25,2
0.2852161860707793,51,45,11,2,50,1,1,12,7,7,27,77.725,25,2
0.3303731513466653,51,45,11,2,50,1,1,13,7,7,27,82.625,25,2
1.083585244,51,45,11,3,0,1,1,2,7,7,29,1.7,25,3
1.055397932,51,45,11,3,0,1,1,3,7,7,29,9.3,25,3
1.048813536,51,45,11,3,0,1,1,4,7,7,29,13.1,25,3
1.022301249,51,45,11,3,0,1,1,5,7,7,29,14.9,25,3
1.064545593,51,45,11,3,0,1,1,6,7,7,29,16,25,3
0.995547706,51,45,11,3,0,1,1,7,7,7,29,18.7,25,3
0.945746291,51,45,11,3,0,1,1,8,7,7,29,21.5,25,3
0.921620367,51,45,11,3,0,1,1,9,7,7,29,26.4,25,3
0.911331447,51,45,11,3,0,1,1,10,7,7,29,28.1,25,3
0.92173521,51,45,11,3,0,1,1,11,7,7,29,31.9,25,3
0.96252427,51,45,11,3,0,1,1,12,7,7,29,34.6,25,3
0.880746967,51,45,11,3,0,1,1,13,7,7,29,39.4,25,3
0.8807469672028079,51,45,11,3,50,1,1,1,7,7,29,40.4,25,3
0.8534278150520834,51,45,11,3,50,1,1,2,7,7,29,41.44166666666666,25,3
0.7574054852116922,51,45,11,3,50,1,1,3,7,7,29,44.202777777777776,25,3
0.7218589458253708,51,45,11,3,50,1,1,4,7,7,29,50.15277777777778,25,3
0.6391607950272309,51,45,11,3,50,1,1,5,7,7,29,50.891666666666666,25,3
0.5956810998154001,51,45,11,3,50,1,1,6,7,7,29,55.849999999999994,25,3
0.5527666310790413,51,45,11,3,50,1,1,7,7,7,29,60.147222222222226,25,3
0.4923624621154349,51,45,11,3,50,1,1,8,7,7,29,62.61666666666667,25,3
0.4548492482373129,51,45,11,3,50,1,1,9,7,7,29,65.41666666666666,25,3
0.412866815105154,51,45,11,3,50,1,1,10,7,7,29,69.26666666666667,25,3
0.29984494760108643,51,45,11,3,50,1,1,11,7,7,29,71.03611111111111,25,3
0.5390966799279577,51,45,11,3,50,1,1,12,7,7,29,77.725,25,3
0.438782893651649,51,45,11,3,50,1,1,13,7,7,29,82.625,25,3
0.902498218,51,45,11,4,0,1,1,2,7,7,31,1.7,25,4
0.885440337,51,45,11,4,0,1,1,3,7,7,31,9.3,25,4
0.874058556,51,45,11,4,0,1,1,4,7,7,31,13.1,25,4
0.876684358,51,45,11,4,0,1,1,5,7,7,31,14.9,25,4
0.846990235,51,45,11,4,0,1,1,6,7,7,31,16,25,4
0.877316639,51,45,11,4,0,1,1,7,7,7,31,18.7,25,4
0.901669155,51,45,11,4,0,1,1,8,7,7,31,21.5,25,4
0.89500617,51,45,11,4,0,1,1,9,7,7,31,26.4,25,4
0.903909961,51,45,11,4,0,1,1,10,7,7,31,28.1,25,4
0.910810221,51,45,11,4,0,1,1,11,7,7,31,31.9,25,4
0.946684123,51,45,11,4,0,1,1,12,7,7,31,34.6,25,4
0.906447653,51,45,11,4,0,1,1,13,7,7,31,39.4,25,4
0.9064476526553865,51,45,11,4,50,1,1,1,7,7,31,40.4,25,4
0.8701992158848919,51,45,11,4,50,1,1,2,7,7,31,41.44166666666666,25,4
0.7782056113840534,51,45,11,4,50,1,1,3,7,7,31,44.202777777777776,25,4
0.7378999700859175,51,45,11,4,50,1,1,4,7,7,31,50.15277777777778,25,4
0.6166181611217393,51,45,11,4,50,1,1,5,7,7,31,50.891666666666666,25,4
0.570132921516432,51,45,11,4,50,1,1,6,7,7,31,55.849999999999994,25,4
0.51063654407845,51,45,11,4,50,1,1,7,7,7,31,60.147222222222226,25,4
0.4497886669727516,51,45,11,4,50,1,1,8,7,7,31,62.61666666666667,25,4
0.40583994676249274,51,45,11,4,50,1,1,9,7,7,31,65.41666666666666,25,4
0.3820196072967274,51,45,11,4,50,1,1,10,7,7,31,69.26666666666667,25,4
0.35232566434379353,51,45,11,4,50,1,1,11,7,7,31,71.03611111111111,25,4
0.29791368889877307,51,45,11,4,50,1,1,12,7,7,31,77.725,25,4
0.30319171626118513,51,45,11,4,50,1,1,13,7,7,31,82.625,25,4
